zone,start_local,start_utc,duration_sec,accuracy,source
Randreihe,2026-08-08 10:17:23,2026-08-08 08:17:23,180.0,exakt,influx_switch
Reihe 2,2026-08-08 10:17:23,2026-08-08 08:17:23,180.0,exakt,influx_switch
Reihe 1,2026-08-08 10:32:53,2026-08-08 08:32:53,12.0,exakt,influx_switch
Reihe 3,2026-08-08 10:40:23,2026-08-08 08:40:23,180.0,exakt,influx_switch
Randreihe,2026-08-08 10:53:53,2026-08-08 08:53:53,180.0,exakt,influx_switch
Reihe 2,2026-08-08 10:53:53,2026-08-08 08:53:53,180.0,exakt,influx_switch
Reihe 1,2026-08-08 11:03:23,2026-08-08 09:03:23,12.0,exakt,influx_switch
Reihe 3,2026-08-08 11:07:23,2026-08-08 09:07:23,180.0,exakt,influx_switch
Randreihe,2026-08-08 11:25:23,2026-08-08 09:25:23,180.0,exakt,influx_switch
Reihe 2,2026-08-08 11:25:23,2026-08-08 09:25:23,180.0,exakt,influx_switch
Reihe 3,2026-08-08 11:31:53,2026-08-08 09:31:53,180.0,exakt,influx_switch
Reihe 1,2026-08-08 11:33:23,2026-08-08 09:33:23,12.0,exakt,influx_switch
Reihe 3,2026-08-08 11:54:23,2026-08-08 09:54:23,180.0,exakt,influx_switch
Randreihe,2026-08-08 11:55:23,2026-08-08 09:55:23,180.0,exakt,influx_switch
Reihe 2,2026-08-08 11:55:53,2026-08-08 09:55:53,180.0,exakt,influx_switch
Reihe 1,2026-08-08 12:03:53,2026-08-08 10:03:53,12.0,exakt,influx_switch
Reihe 3,2026-08-08 12:15:53,2026-08-08 10:15:53,180.0,exakt,influx_switch
Randreihe,2026-08-08 12:25:23,2026-08-08 10:25:23,180.0,exakt,influx_switch
Reihe 2,2026-08-08 12:26:23,2026-08-08 10:26:23,180.0,exakt,influx_switch
Reihe 1,2026-08-08 12:34:23,2026-08-08 10:34:23,12.0,exakt,influx_switch
Reihe 3,2026-08-08 12:36:23,2026-08-08 10:36:23,180.0,exakt,influx_switch
Randreihe,2026-08-08 12:55:53,2026-08-08 10:55:53,180.0,exakt,influx_switch
Reihe 3,2026-08-08 12:55:53,2026-08-08 10:55:53,180.0,exakt,influx_switch
Reihe 2,2026-08-08 12:56:53,2026-08-08 10:56:53,180.0,exakt,influx_switch
Reihe 1,2026-08-08 13:04:53,2026-08-08 11:04:53,12.0,exakt,influx_switch
Reihe 3,2026-08-08 13:14:53,2026-08-08 11:14:53,180.0,exakt,influx_switch
Randreihe,2026-08-08 13:26:23,2026-08-08 11:26:23,180.0,exakt,influx_switch
Reihe 2,2026-08-08 13:27:23,2026-08-08 11:27:23,180.0,exakt,influx_switch
Reihe 3,2026-08-08 13:33:23,2026-08-08 11:33:23,180.0,exakt,influx_switch
Reihe 1,2026-08-08 13:35:23,2026-08-08 11:35:23,12.0,exakt,influx_switch
Reihe 3,2026-08-08 13:51:53,2026-08-08 11:51:53,180.0,exakt,influx_switch
Randreihe,2026-08-08 13:56:23,2026-08-08 11:56:23,180.0,exakt,influx_switch
Reihe 2,2026-08-08 13:57:53,2026-08-08 11:57:53,180.0,exakt,influx_switch
Reihe 1,2026-08-08 14:05:23,2026-08-08 12:05:23,12.0,exakt,influx_switch
Reihe 3,2026-08-08 14:10:23,2026-08-08 12:10:23,180.0,exakt,influx_switch
Randreihe,2026-08-08 14:26:53,2026-08-08 12:26:53,180.0,exakt,influx_switch
Reihe 2,2026-08-08 14:27:53,2026-08-08 12:27:53,180.0,exakt,influx_switch
Reihe 3,2026-08-08 14:28:53,2026-08-08 12:28:53,180.0,exakt,influx_switch
Reihe 1,2026-08-08 14:35:53,2026-08-08 12:35:53,12.0,exakt,influx_switch
Reihe 3,2026-08-08 14:47:23,2026-08-08 12:47:23,180.0,exakt,influx_switch
Randreihe,2026-08-08 14:57:23,2026-08-08 12:57:23,180.0,exakt,influx_switch
Reihe 2,2026-08-08 14:57:53,2026-08-08 12:57:53,180.0,exakt,influx_switch
Reihe 1,2026-08-08 15:06:23,2026-08-08 13:06:23,12.0,exakt,influx_switch
Reihe 3,2026-08-08 15:06:23,2026-08-08 13:06:23,180.0,exakt,influx_switch
Reihe 3,2026-08-08 15:25:53,2026-08-08 13:25:53,180.0,exakt,influx_switch
Randreihe,2026-08-08 15:27:53,2026-08-08 13:27:53,180.0,exakt,influx_switch
Reihe 2,2026-08-08 15:28:23,2026-08-08 13:28:23,180.0,exakt,influx_switch
Reihe 1,2026-08-08 15:36:23,2026-08-08 13:36:23,12.0,exakt,influx_switch
Reihe 3,2026-08-08 15:45:53,2026-08-08 13:45:53,180.0,exakt,influx_switch
Randreihe,2026-08-08 15:57:53,2026-08-08 13:57:53,180.0,exakt,influx_switch
Reihe 2,2026-08-08 15:58:53,2026-08-08 13:58:53,180.0,exakt,influx_switch
Reihe 1,2026-08-08 16:06:53,2026-08-08 14:06:53,12.0,exakt,influx_switch
Reihe 3,2026-08-08 16:06:53,2026-08-08 14:06:53,180.0,exakt,influx_switch
Randreihe,2026-08-08 16:28:23,2026-08-08 14:28:23,180.0,exakt,influx_switch
Reihe 2,2026-08-08 16:29:23,2026-08-08 14:29:23,180.0,exakt,influx_switch
Reihe 3,2026-08-08 16:29:23,2026-08-08 14:29:23,180.0,exakt,influx_switch
Reihe 1,2026-08-08 16:37:23,2026-08-08 14:37:23,12.0,exakt,influx_switch
Reihe 3,2026-08-08 16:53:53,2026-08-08 14:53:53,180.0,exakt,influx_switch
Randreihe,2026-08-08 16:59:23,2026-08-08 14:59:23,180.0,exakt,influx_switch
Reihe 2,2026-08-08 17:00:23,2026-08-08 15:00:23,180.0,exakt,influx_switch
Reihe 1,2026-08-08 17:07:23,2026-08-08 15:07:23,12.0,exakt,influx_switch
Reihe 3,2026-08-08 17:21:53,2026-08-08 15:21:53,180.0,exakt,influx_switch
Randreihe,2026-08-08 17:35:53,2026-08-08 15:35:53,180.0,exakt,influx_switch
Reihe 1,2026-08-08 17:37:23,2026-08-08 15:37:23,12.0,exakt,influx_switch
Reihe 2,2026-08-08 17:37:23,2026-08-08 15:37:23,180.0,exakt,influx_switch
Reihe 3,2026-08-08 17:55:23,2026-08-08 15:55:23,180.0,exakt,influx_switch
Reihe 1,2026-08-08 18:07:53,2026-08-08 16:07:53,12.0,exakt,influx_switch
Reihe 1,2026-08-08 18:37:53,2026-08-08 16:37:53,12.0,exakt,influx_switch
Reihe 1,2026-08-08 19:07:53,2026-08-08 17:07:53,12.0,exakt,influx_switch
Reihe 1,2026-08-08 19:38:23,2026-08-08 17:38:23,12.0,exakt,influx_switch
Reihe 1,2026-08-08 20:08:53,2026-08-08 18:08:53,12.0,exakt,influx_switch
Reihe 1,2026-08-08 20:39:23,2026-08-08 18:39:23,12.0,exakt,influx_switch
Reihe 1,2026-08-09 06:00:26,2026-08-09 04:00:26,12.0,exakt,influx_switch
Reihe 1,2026-08-09 06:30:56,2026-08-09 04:30:56,12.0,exakt,influx_switch
Randreihe,2026-08-09 07:00:26,2026-08-09 05:00:26,180.0,exakt,influx_switch
Reihe 2,2026-08-09 07:00:26,2026-08-09 05:00:26,180.0,exakt,influx_switch
Reihe 3,2026-08-09 07:00:26,2026-08-09 05:00:26,180.0,exakt,influx_switch
Reihe 1,2026-08-09 07:00:56,2026-08-09 05:00:56,12.0,exakt,influx_switch
Reihe 1,2026-08-09 07:31:26,2026-08-09 05:31:26,12.0,exakt,influx_switch
Reihe 1,2026-08-09 08:01:56,2026-08-09 06:01:56,12.0,exakt,influx_switch
Reihe 1,2026-08-09 08:32:26,2026-08-09 06:32:26,12.0,exakt,influx_switch
Randreihe,2026-08-09 09:00:56,2026-08-09 07:00:56,180.0,exakt,influx_switch
Reihe 2,2026-08-09 09:00:56,2026-08-09 07:00:56,180.0,exakt,influx_switch
Reihe 3,2026-08-09 09:00:56,2026-08-09 07:00:56,180.0,exakt,influx_switch
Reihe 1,2026-08-09 09:02:26,2026-08-09 07:02:26,12.0,exakt,influx_switch
Reihe 1,2026-08-09 09:32:56,2026-08-09 07:32:56,12.0,exakt,influx_switch
Reihe 1,2026-08-09 10:02:56,2026-08-09 08:02:56,12.0,exakt,influx_switch
Reihe 1,2026-08-09 10:33:26,2026-08-09 08:33:26,12.0,exakt,influx_switch
Randreihe,2026-08-09 11:01:26,2026-08-09 09:01:26,180.0,exakt,influx_switch
Reihe 2,2026-08-09 11:01:26,2026-08-09 09:01:26,180.0,exakt,influx_switch
Reihe 3,2026-08-09 11:01:26,2026-08-09 09:01:26,180.0,exakt,influx_switch
Reihe 1,2026-08-09 11:03:26,2026-08-09 09:03:26,12.0,exakt,influx_switch
Reihe 1,2026-08-09 11:33:26,2026-08-09 09:33:26,12.0,exakt,influx_switch
Reihe 1,2026-08-09 12:03:56,2026-08-09 10:03:56,12.0,exakt,influx_switch
Reihe 1,2026-08-09 12:33:56,2026-08-09 10:33:56,12.0,exakt,influx_switch
Randreihe,2026-08-09 13:01:26,2026-08-09 11:01:26,180.0,exakt,influx_switch
Reihe 2,2026-08-09 13:01:56,2026-08-09 11:01:56,180.0,exakt,influx_switch
Reihe 3,2026-08-09 13:01:56,2026-08-09 11:01:56,180.0,exakt,influx_switch
Reihe 1,2026-08-09 13:04:26,2026-08-09 11:04:26,12.0,exakt,influx_switch
Reihe 1,2026-08-09 13:34:30,2026-08-09 11:34:30,12.0,exakt,influx_switch
Reihe 1,2026-08-09 14:05:00,2026-08-09 12:05:00,12.0,exakt,influx_switch
Reihe 1,2026-08-09 14:35:30,2026-08-09 12:35:30,12.0,exakt,influx_switch
Randreihe,2026-08-09 15:01:30,2026-08-09 13:01:30,180.0,exakt,influx_switch
Reihe 2,2026-08-09 15:02:00,2026-08-09 13:02:00,180.0,exakt,influx_switch
Reihe 3,2026-08-09 15:02:00,2026-08-09 13:02:00,180.0,exakt,influx_switch
Reihe 1,2026-08-09 15:05:30,2026-08-09 13:05:30,12.0,exakt,influx_switch
Reihe 1,2026-08-09 15:36:00,2026-08-09 13:36:00,12.0,exakt,influx_switch
Reihe 1,2026-08-09 16:06:30,2026-08-09 14:06:30,12.0,exakt,influx_switch
Reihe 1,2026-08-09 16:36:30,2026-08-09 14:36:30,12.0,exakt,influx_switch
Randreihe,2026-08-09 17:01:30,2026-08-09 15:01:30,180.0,exakt,influx_switch
Reihe 2,2026-08-09 17:02:00,2026-08-09 15:02:00,180.0,exakt,influx_switch
Reihe 3,2026-08-09 17:02:30,2026-08-09 15:02:30,180.0,exakt,influx_switch
Reihe 1,2026-08-09 17:07:00,2026-08-09 15:07:00,12.0,exakt,influx_switch
Reihe 1,2026-08-09 17:37:30,2026-08-09 15:37:30,12.0,exakt,influx_switch
Reihe 1,2026-08-09 18:08:00,2026-08-09 16:08:00,12.0,exakt,influx_switch
Reihe 1,2026-08-09 18:38:30,2026-08-09 16:38:30,12.0,exakt,influx_switch
Reihe 1,2026-08-09 19:09:00,2026-08-09 17:09:00,12.0,exakt,influx_switch
Reihe 1,2026-08-09 19:39:00,2026-08-09 17:39:00,12.0,exakt,influx_switch
Reihe 1,2026-08-09 20:09:30,2026-08-09 18:09:30,12.0,exakt,influx_switch
Reihe 1,2026-08-09 20:40:00,2026-08-09 18:40:00,12.0,exakt,influx_switch
Reihe 1,2026-08-10 06:00:03,2026-08-10 04:00:03,12.0,exakt,influx_switch
Reihe 1,2026-08-10 06:30:33,2026-08-10 04:30:33,12.0,exakt,influx_switch
Randreihe,2026-08-10 07:00:03,2026-08-10 05:00:03,180.0,exakt,influx_switch
Reihe 2,2026-08-10 07:00:03,2026-08-10 05:00:03,180.0,exakt,influx_switch
Reihe 3,2026-08-10 07:00:03,2026-08-10 05:00:03,180.0,exakt,influx_switch
Reihe 1,2026-08-10 07:00:33,2026-08-10 05:00:33,12.0,exakt,influx_switch
Reihe 1,2026-08-10 07:31:03,2026-08-10 05:31:03,12.0,exakt,influx_switch
Reihe 1,2026-08-10 08:01:33,2026-08-10 06:01:33,12.0,exakt,influx_switch
Reihe 1,2026-08-10 08:31:33,2026-08-10 06:31:33,12.0,exakt,influx_switch
Randreihe,2026-08-10 09:00:33,2026-08-10 07:00:33,180.0,exakt,influx_switch
Reihe 2,2026-08-10 09:00:33,2026-08-10 07:00:33,180.0,exakt,influx_switch
Reihe 3,2026-08-10 09:00:33,2026-08-10 07:00:33,180.0,exakt,influx_switch
Reihe 1,2026-08-10 09:02:03,2026-08-10 07:02:03,12.0,exakt,influx_switch
Reihe 1,2026-08-10 09:32:33,2026-08-10 07:32:33,12.0,exakt,influx_switch
Reihe 1,2026-08-10 10:03:03,2026-08-10 08:03:03,12.0,exakt,influx_switch
Randreihe,2026-08-10 10:27:18,2026-08-10 08:27:18,310.0,exakt,influx_switch
Reihe 1,2026-08-10 10:33:08,2026-08-10 08:33:08,12.0,exakt,influx_switch
Reihe 3,2026-08-10 10:35:28,2026-08-10 08:35:28,180.0,exakt,influx_switch
Reihe 2,2026-08-10 10:35:29,2026-08-10 08:35:29,180.0,exakt,influx_switch
Reihe 1,2026-08-10 11:03:38,2026-08-10 09:03:38,12.0,exakt,influx_switch
Reihe 3,2026-08-10 11:04:08,2026-08-10 09:04:08,180.0,exakt,influx_switch
Randreihe,2026-08-10 11:05:08,2026-08-10 09:05:08,180.0,exakt,influx_switch
Reihe 2,2026-08-10 11:10:38,2026-08-10 09:10:38,180.0,exakt,influx_switch
Reihe 3,2026-08-10 11:30:08,2026-08-10 09:30:08,180.0,exakt,influx_switch
Reihe 1,2026-08-10 11:33:38,2026-08-10 09:33:38,12.0,exakt,influx_switch
Randreihe,2026-08-10 11:36:38,2026-08-10 09:36:38,180.0,exakt,influx_switch
Reihe 2,2026-08-10 11:41:38,2026-08-10 09:41:38,180.0,exakt,influx_switch
Reihe 3,2026-08-10 12:03:08,2026-08-10 10:03:08,180.0,exakt,influx_switch
Reihe 1,2026-08-10 12:04:08,2026-08-10 10:04:08,12.0,exakt,influx_switch
Randreihe,2026-08-10 12:20:08,2026-08-10 10:20:08,180.0,exakt,influx_switch
Reihe 2,2026-08-10 12:26:08,2026-08-10 10:26:08,180.0,exakt,influx_switch
Reihe 3,2026-08-10 12:31:08,2026-08-10 10:31:08,180.0,exakt,influx_switch
Reihe 1,2026-08-10 12:34:38,2026-08-10 10:34:38,12.0,exakt,influx_switch
Randreihe,2026-08-10 12:50:08,2026-08-10 10:50:08,180.0,exakt,influx_switch
Reihe 3,2026-08-10 12:51:08,2026-08-10 10:51:08,180.0,exakt,influx_switch
Reihe 2,2026-08-10 12:56:08,2026-08-10 10:56:08,180.0,exakt,influx_switch
Reihe 1,2026-08-10 13:05:08,2026-08-10 11:05:08,12.0,exakt,influx_switch
Reihe 3,2026-08-10 13:09:08,2026-08-10 11:09:08,180.0,exakt,influx_switch
Randreihe,2026-08-10 13:20:08,2026-08-10 11:20:08,180.0,exakt,influx_switch
Reihe 2,2026-08-10 13:26:08,2026-08-10 11:26:08,180.0,exakt,influx_switch
Reihe 1,2026-08-10 13:35:38,2026-08-10 11:35:38,12.0,exakt,influx_switch
Reihe 3,2026-08-10 13:42:38,2026-08-10 11:42:38,180.0,exakt,influx_switch
Randreihe,2026-08-10 13:59:38,2026-08-10 11:59:38,180.0,exakt,influx_switch
Reihe 2,2026-08-10 14:03:08,2026-08-10 12:03:08,180.0,exakt,influx_switch
Reihe 1,2026-08-10 14:05:38,2026-08-10 12:05:38,12.0,exakt,influx_switch
Reihe 3,2026-08-10 14:17:38,2026-08-10 12:17:38,180.0,exakt,influx_switch
Reihe 1,2026-08-10 14:36:08,2026-08-10 12:36:08,12.0,exakt,influx_switch
Randreihe,2026-08-10 14:37:08,2026-08-10 12:37:08,180.0,exakt,influx_switch
Reihe 3,2026-08-10 14:37:38,2026-08-10 12:37:38,180.0,exakt,influx_switch
Reihe 2,2026-08-10 14:38:08,2026-08-10 12:38:08,180.0,exakt,influx_switch
Reihe 1,2026-08-10 15:06:08,2026-08-10 13:06:08,12.0,exakt,influx_switch
Reihe 3,2026-08-10 15:11:08,2026-08-10 13:11:08,180.0,exakt,influx_switch
Randreihe,2026-08-10 15:15:38,2026-08-10 13:15:38,180.0,exakt,influx_switch
Reihe 2,2026-08-10 15:16:38,2026-08-10 13:16:38,180.0,exakt,influx_switch
Reihe 3,2026-08-10 15:35:08,2026-08-10 13:35:08,180.0,exakt,influx_switch
Reihe 1,2026-08-10 15:36:38,2026-08-10 13:36:38,12.0,exakt,influx_switch
Randreihe,2026-08-10 15:48:08,2026-08-10 13:48:08,180.0,exakt,influx_switch
Reihe 2,2026-08-10 15:49:08,2026-08-10 13:49:08,180.0,exakt,influx_switch
Reihe 3,2026-08-10 15:59:08,2026-08-10 13:59:08,180.0,exakt,influx_switch
Reihe 1,2026-08-10 16:06:38,2026-08-10 14:06:38,12.0,exakt,influx_switch
Randreihe,2026-08-10 16:26:08,2026-08-10 14:26:08,180.0,exakt,influx_switch
Reihe 2,2026-08-10 16:27:38,2026-08-10 14:27:38,180.0,exakt,influx_switch
Reihe 3,2026-08-10 16:35:08,2026-08-10 14:35:08,180.0,exakt,influx_switch
Reihe 1,2026-08-10 16:37:08,2026-08-10 14:37:08,12.0,exakt,influx_switch
Randreihe,2026-08-10 16:59:38,2026-08-10 14:59:38,180.0,exakt,influx_switch
Reihe 2,2026-08-10 17:00:38,2026-08-10 15:00:38,180.0,exakt,influx_switch
Reihe 3,2026-08-10 17:00:38,2026-08-10 15:00:38,180.0,exakt,influx_switch
Reihe 1,2026-08-10 17:07:08,2026-08-10 15:07:08,12.0,exakt,influx_switch
Reihe 3,2026-08-10 17:30:08,2026-08-10 15:30:08,180.0,exakt,influx_switch
Randreihe,2026-08-10 17:36:38,2026-08-10 15:36:38,180.0,exakt,influx_switch
Reihe 1,2026-08-10 17:37:38,2026-08-10 15:37:38,12.0,exakt,influx_switch
Reihe 2,2026-08-10 17:38:08,2026-08-10 15:38:08,180.0,exakt,influx_switch
Reihe 1,2026-08-10 18:08:08,2026-08-10 16:08:08,12.0,exakt,influx_switch
Reihe 1,2026-08-10 18:38:38,2026-08-10 16:38:38,12.0,exakt,influx_switch
Reihe 1,2026-08-10 19:09:08,2026-08-10 17:09:08,12.0,exakt,influx_switch
Reihe 1,2026-08-10 19:39:38,2026-08-10 17:39:38,12.0,exakt,influx_switch
Reihe 1,2026-08-10 20:09:38,2026-08-10 18:09:38,12.0,exakt,influx_switch
Reihe 1,2026-08-10 20:40:08,2026-08-10 18:40:08,12.0,exakt,influx_switch
Reihe 1,2026-08-11 06:00:08,2026-08-11 04:00:08,12.0,exakt,influx_switch
Reihe 1,2026-08-11 06:30:38,2026-08-11 04:30:38,12.0,exakt,influx_switch
Randreihe,2026-08-11 07:00:08,2026-08-11 05:00:08,180.0,exakt,influx_switch
Reihe 2,2026-08-11 07:00:08,2026-08-11 05:00:08,180.0,exakt,influx_switch
Reihe 3,2026-08-11 07:00:08,2026-08-11 05:00:08,180.0,exakt,influx_switch
Reihe 1,2026-08-11 07:01:08,2026-08-11 05:01:08,12.0,exakt,influx_switch
Reihe 1,2026-08-11 07:31:08,2026-08-11 05:31:08,12.0,exakt,influx_switch
Reihe 1,2026-08-11 08:01:38,2026-08-11 06:01:38,12.0,exakt,influx_switch
Reihe 1,2026-08-11 08:31:38,2026-08-11 06:31:38,12.0,exakt,influx_switch
Randreihe,2026-08-11 09:00:38,2026-08-11 07:00:38,180.0,exakt,influx_switch
Reihe 2,2026-08-11 09:00:38,2026-08-11 07:00:38,180.0,exakt,influx_switch
Reihe 3,2026-08-11 09:00:38,2026-08-11 07:00:38,180.0,exakt,influx_switch
Reihe 1,2026-08-11 09:02:08,2026-08-11 07:02:08,12.0,exakt,influx_switch
Reihe 1,2026-08-11 09:32:38,2026-08-11 07:32:38,12.0,exakt,influx_switch
Reihe 1,2026-08-11 10:02:38,2026-08-11 08:02:38,12.0,exakt,influx_switch
Reihe 3,2026-08-11 10:07:38,2026-08-11 08:07:38,180.0,exakt,influx_switch
Randreihe,2026-08-11 10:16:08,2026-08-11 08:16:08,180.0,exakt,influx_switch
Reihe 2,2026-08-11 10:16:08,2026-08-11 08:16:08,180.0,exakt,influx_switch
Reihe 1,2026-08-11 10:33:08,2026-08-11 08:33:08,12.0,exakt,influx_switch
Reihe 3,2026-08-11 10:40:08,2026-08-11 08:40:08,180.0,exakt,influx_switch
Randreihe,2026-08-11 10:54:08,2026-08-11 08:54:08,180.0,exakt,influx_switch
Reihe 2,2026-08-11 10:54:08,2026-08-11 08:54:08,180.0,exakt,influx_switch
Reihe 1,2026-08-11 11:03:38,2026-08-11 09:03:38,12.0,exakt,influx_switch
Reihe 3,2026-08-11 11:08:08,2026-08-11 09:08:08,180.0,exakt,influx_switch
Randreihe,2026-08-11 11:26:38,2026-08-11 09:26:38,180.0,exakt,influx_switch
Reihe 2,2026-08-11 11:26:38,2026-08-11 09:26:38,180.0,exakt,influx_switch
Reihe 3,2026-08-11 11:33:38,2026-08-11 09:33:38,180.0,exakt,influx_switch
Reihe 1,2026-08-11 11:34:08,2026-08-11 09:34:08,12.0,exakt,influx_switch
Randreihe,2026-08-11 11:57:08,2026-08-11 09:57:08,180.0,exakt,influx_switch
Reihe 2,2026-08-11 11:57:08,2026-08-11 09:57:08,180.0,exakt,influx_switch
Reihe 3,2026-08-11 11:57:08,2026-08-11 09:57:08,180.0,exakt,influx_switch
Reihe 1,2026-08-11 12:04:38,2026-08-11 10:04:38,12.0,exakt,influx_switch
Reihe 3,2026-08-11 12:19:08,2026-08-11 10:19:08,180.0,exakt,influx_switch
Randreihe,2026-08-11 12:27:08,2026-08-11 10:27:08,180.0,exakt,influx_switch
Reihe 2,2026-08-11 12:27:38,2026-08-11 10:27:38,180.0,exakt,influx_switch
Reihe 1,2026-08-11 12:34:38,2026-08-11 10:34:38,12.0,exakt,influx_switch
Reihe 3,2026-08-11 12:40:08,2026-08-11 10:40:08,180.0,exakt,influx_switch
Randreihe,2026-08-11 12:57:38,2026-08-11 10:57:38,180.0,exakt,influx_switch
Reihe 2,2026-08-11 12:57:38,2026-08-11 10:57:38,180.0,exakt,influx_switch
Reihe 3,2026-08-11 13:00:08,2026-08-11 11:00:08,180.0,exakt,influx_switch
Reihe 1,2026-08-11 13:04:38,2026-08-11 11:04:38,12.0,exakt,influx_switch
Reihe 3,2026-08-11 13:19:38,2026-08-11 11:19:38,180.0,exakt,influx_switch
Randreihe,2026-08-11 13:28:08,2026-08-11 11:28:08,180.0,exakt,influx_switch
Reihe 2,2026-08-11 13:28:08,2026-08-11 11:28:08,180.0,exakt,influx_switch
Reihe 1,2026-08-11 13:35:08,2026-08-11 11:35:08,12.0,exakt,influx_switch
Reihe 3,2026-08-11 13:38:38,2026-08-11 11:38:38,180.0,exakt,influx_switch
Reihe 3,2026-08-11 13:57:38,2026-08-11 11:57:38,180.0,exakt,influx_switch
Randreihe,2026-08-11 13:58:08,2026-08-11 11:58:08,180.0,exakt,influx_switch
Reihe 2,2026-08-11 13:58:38,2026-08-11 11:58:38,180.0,exakt,influx_switch
Reihe 1,2026-08-11 14:05:08,2026-08-11 12:05:08,12.0,exakt,influx_switch
Reihe 3,2026-08-11 14:16:38,2026-08-11 12:16:38,180.0,exakt,influx_switch
Randreihe,2026-08-11 14:28:38,2026-08-11 12:28:38,180.0,exakt,influx_switch
Reihe 2,2026-08-11 14:28:38,2026-08-11 12:28:38,180.0,exakt,influx_switch
Reihe 1,2026-08-11 14:35:38,2026-08-11 12:35:38,12.0,exakt,influx_switch
Reihe 3,2026-08-11 14:35:38,2026-08-11 12:35:38,180.0,exakt,influx_switch
Reihe 3,2026-08-11 14:54:38,2026-08-11 12:54:38,180.0,exakt,influx_switch
Randreihe,2026-08-11 14:59:08,2026-08-11 12:59:08,180.0,exakt,influx_switch
Reihe 2,2026-08-11 14:59:08,2026-08-11 12:59:08,180.0,exakt,influx_switch
Reihe 1,2026-08-11 15:06:08,2026-08-11 13:06:08,12.0,exakt,influx_switch
Reihe 3,2026-08-11 15:14:08,2026-08-11 13:14:08,180.0,exakt,influx_switch
Randreihe,2026-08-11 15:29:08,2026-08-11 13:29:08,180.0,exakt,influx_switch
Reihe 2,2026-08-11 15:29:38,2026-08-11 13:29:38,180.0,exakt,influx_switch
Reihe 3,2026-08-11 15:34:38,2026-08-11 13:34:38,180.0,exakt,influx_switch
Reihe 1,2026-08-11 15:36:08,2026-08-11 13:36:08,12.0,exakt,influx_switch
Reihe 3,2026-08-11 15:55:38,2026-08-11 13:55:38,180.0,exakt,influx_switch
Randreihe,2026-08-11 15:59:08,2026-08-11 13:59:08,180.0,exakt,influx_switch
Reihe 2,2026-08-11 16:00:08,2026-08-11 14:00:08,180.0,exakt,influx_switch
Reihe 1,2026-08-11 16:06:38,2026-08-11 14:06:38,12.0,exakt,influx_switch
Reihe 3,2026-08-11 16:18:08,2026-08-11 14:18:08,180.0,exakt,influx_switch
Randreihe,2026-08-11 16:29:38,2026-08-11 14:29:38,180.0,exakt,influx_switch
Reihe 2,2026-08-11 16:30:08,2026-08-11 14:30:08,180.0,exakt,influx_switch
Reihe 1,2026-08-11 16:37:08,2026-08-11 14:37:08,12.0,exakt,influx_switch
Reihe 3,2026-08-11 16:42:08,2026-08-11 14:42:08,180.0,exakt,influx_switch
Randreihe,2026-08-11 17:01:38,2026-08-11 15:01:38,180.0,exakt,influx_switch
Reihe 2,2026-08-11 17:02:08,2026-08-11 15:02:08,180.0,exakt,influx_switch
Reihe 1,2026-08-11 17:07:08,2026-08-11 15:07:08,12.0,exakt,influx_switch
Reihe 3,2026-08-11 17:08:38,2026-08-11 15:08:38,180.0,exakt,influx_switch
Reihe 1,2026-08-11 17:37:38,2026-08-11 15:37:38,12.0,exakt,influx_switch
Randreihe,2026-08-11 17:39:38,2026-08-11 15:39:38,180.0,exakt,influx_switch
Reihe 3,2026-08-11 17:39:38,2026-08-11 15:39:38,180.0,exakt,influx_switch
Reihe 2,2026-08-11 17:40:08,2026-08-11 15:40:08,180.0,exakt,influx_switch
Reihe 1,2026-08-11 18:07:38,2026-08-11 16:07:38,12.0,exakt,influx_switch
Reihe 1,2026-08-11 18:38:08,2026-08-11 16:38:08,12.0,exakt,influx_switch
Reihe 1,2026-08-11 19:08:38,2026-08-11 17:08:38,12.0,exakt,influx_switch
Reihe 1,2026-08-11 19:38:38,2026-08-11 17:38:38,12.0,exakt,influx_switch
Reihe 1,2026-08-11 20:09:08,2026-08-11 18:09:08,12.0,exakt,influx_switch
Reihe 1,2026-08-11 20:39:38,2026-08-11 18:39:38,12.0,exakt,influx_switch
Reihe 1,2026-08-12 06:00:08,2026-08-12 04:00:08,12.0,exakt,influx_switch
Reihe 1,2026-08-12 06:30:38,2026-08-12 04:30:38,12.0,exakt,influx_switch
Randreihe,2026-08-12 07:00:08,2026-08-12 05:00:08,180.0,exakt,influx_switch
Reihe 2,2026-08-12 07:00:08,2026-08-12 05:00:08,180.0,exakt,influx_switch
Reihe 3,2026-08-12 07:00:08,2026-08-12 05:00:08,180.0,exakt,influx_switch
Reihe 1,2026-08-12 07:01:08,2026-08-12 05:01:08,12.0,exakt,influx_switch
Reihe 1,2026-08-12 07:31:38,2026-08-12 05:31:38,12.0,exakt,influx_switch
Reihe 1,2026-08-12 08:01:38,2026-08-12 06:01:38,12.0,exakt,influx_switch
Reihe 1,2026-08-12 08:32:08,2026-08-12 06:32:08,12.0,exakt,influx_switch
Randreihe,2026-08-12 09:00:38,2026-08-12 07:00:38,180.0,exakt,influx_switch
Reihe 2,2026-08-12 09:00:38,2026-08-12 07:00:38,180.0,exakt,influx_switch
Reihe 3,2026-08-12 09:00:38,2026-08-12 07:00:38,180.0,exakt,influx_switch
Reihe 1,2026-08-12 09:02:08,2026-08-12 07:02:08,12.0,exakt,influx_switch
